Strangers Like Me ,the Disney Fakebook,180
Streets of Gold ,the Disney Fakebook,182
Strengthen the Dwelling ,the Disney Fakebook,195
Suh-Sti-Thtiary Locomotion  ,the Disney Fakebook,177
Summer Magic ,the Disney Fakebook,184
Supercalifragilisticexpialidocious ,the Disney Fakebook,183
Sweet Surrender ,the Disney Fakebook,186
The Swisskapolka ,the Disney Fakebook,184
Tale Spin Theme (Spin It!) ,the Disney Fakebook,188
Talent Roundup ,the Disney Fakebook,185
Ten Feet Off the Ground ,the Disney Fakebook,187
That Darn Cat!  ,the Disney Fakebook,187
That's What Friends Are For (The Vulture Song) ,the Disney Fakebook,193
That's What Makes the World Go 'Round ,the Disney Fakebook,190
There Are Those ,the Disney Fakebook,189
These Are the Best Times ,the Disney Fakebook,190
Three Cheers for Anything ,the Disney Fakebook,192
The Tiki Tiki Tiki Room ,the Disney Fakebook,191
The Time of Your Life ,the Disney Fakebook,194
Today is Tuesday ,the Disney Fakebook,197
Toyland March ,the Disney Fakebook,198
Trashin' the Camp ,the Disney Fakebook,200
True to Your Heart ,the Disney Fakebook,202
Trust in Me (The Python's Song)  ,the Disney Fakebook,196
Turn on the Old Music Box ,the Disney Fakebook,196
Twas BriIlig ,the Disney Fakebook,198
Two Worlds ,the Disney Fakebook,204
The Ugly-Bug Ball ,the Disney Fakebook,199
The Unbirthday Song ,the Disney Fakebook,208
Under the Sea ,the Disney Fakebook,206
"Up, Down and Touch the Ground",the Disney Fakebook,209
The Virginia Company,the Disney Fakebook,208
West 0' the Wide Missouri,the Disney Fakebook,210
"Westward Ho, the Wagons' ",the Disney Fakebook,212
A Whale of a Tale ,the Disney Fakebook,211
When a Man Has a Daughter,the Disney Fakebook,201
When I See an Elephant Fly,the Disney Fakebook,213
When She Loved Me,the Disney Fakebook,205
When You Wish Upon a Star,the Disney Fakebook,212
Whistle While You Work,the Disney Fakebook,173
Who's Afraid of the Big Bad Wolf?,the Disney Fakebook,214
A Whole New World,the Disney Fakebook,216
Why Should I Worry?,the Disney Fakebook,218
Winnie the Pooh,the Disney Fakebook,219
With a Smile and a Song,the Disney Fakebook,222
The Wonderful Thing About Tiggers,the Disney Fakebook,223
Woody's Roundup,the Disney Fakebook,215
The Work Song,the Disney Fakebook,224
The World Will Know,the Disney Fakebook,220
The World's Greatest Criminal Mind,the Disney Fakebook,224
Wringle Wrangle (A Pretty Woman's Love),the Disney Fakebook,226
Yo Ho (A Pirate's Life for Me) ,the Disney Fakebook,226
You (Are a Human Animal) ,the Disney Fakebook,223
You Can Fly! You Can Fly! You Can Fly!,the Disney Fakebook,227
You'll Be in My Heart,the Disney Fakebook,228
You've Got a Friend in Me,the Disney Fakebook,236
Your Heart Will Lead You Home,the Disney Fakebook,230
Your Mother and Mine,the Disney Fakebook,232
Zero to Hero,the Disney Fakebook,234
Zip-A-Dee-Doo-Dah,the Disney Fakebook,232
Theme from Zorro,the Disney Fakebook,233
